reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,product,temperature_c,reaction_time_s,yield_percent
Ic1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,18.136600494384766
Brc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,67.8185043334961
Brc1cccnc1,Cc1ccc(N)cc1,Cc1ccon1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,93.74857330322266
CCc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,50.545143127441406
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,79.8724136352539
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,41.24560546875
Brc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,71.6078872680664
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.8518122434616089
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(OC)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,35.836814880371094
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,28.85136604309082
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1cc(-n2cccc2)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,1.029883861541748
COc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccon1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,48.93807601928711
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1cc(-n2cccc2)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,2.0691428184509277
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CN(C)C(=NC(C)(C)C)N(C)C,,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,34.716453552246094
Ic1ccccn1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,80.58917236328125
COc1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,46.198604583740234
Clc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,34.20844268798828
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2cccs2)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,55.1754150390625
Brc1ccccn1,Cc1ccc(N)cc1,COC(=O)c1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,24.975343704223633
COc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2oncc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,28.28230094909668
Clc1cccnc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,0.0
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,27.368934631347656
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1cc(-n2cccc2)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,32.07542037963867
Ic1ccccn1,Cc1ccc(N)cc1,CCOC(=O)c1cc(OC)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,78.2845230102539
COc1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,43.357208251953125
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,28.528818130493164
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,0.5520499348640442
COc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,37.21451950073242
Ic1ccccn1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,37.29673767089844
Brc1cccnc1,Cc1ccc(N)cc1,Cc1cc(C)on1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,30.612735748291016
Ic1cccnc1,Cc1ccc(N)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,59.52653121948242
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(OC)no1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.39982470870018005
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,3.9417264461517334
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2oncc2c1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,60.28741455078125
COc1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,21.622556686401367
Ic1cccnc1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,83.0418930053711
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,35.593814849853516
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,12.217087745666504
Clc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,0.0
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,7.126598834991455
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,COC(=O)c1ccno1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,9.055171966552734
Brc1ccccn1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2cccs2)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,37.464298248291016
Brc1ccccn1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,23.18775177001953
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,63.36872863769531
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,5.5924906730651855
CCc1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,21.486726760864258
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(-c2ccon2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,59.55262756347656
COc1ccc(Br)cc1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,14.898420333862305
Clc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,15.122288703918457
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,c1ccc2oncc2c1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.0
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,37.08529281616211
