reactant-1,reactant-2,reactant-3,reagent-1,reagent-2,catalyst-1,solvent-1,solvent-2,solvent-3,solvent-4,reaction_time_s,relative_product_lc_area_ratio
Brc1cccnc1,Oc1ccccc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC12CC3(C)OC(C)(CC(C)(O1)[P]3(c1ccccc1)->[Pd]1(<-[NH2]c3ccccc3-c3cccc[c]31)[O]S(C)(=O)=O)O2,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,C1CCC2=NCCCN2CC1,COc1ccc(OC)c([P](C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,3.029802083969116
Brc1cccnc1,c1ccc(Pc2ccccc2)cc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,c1ccc2[nH]ncc2c1,,C1CCC2=NCCCN2CC1,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Oc1ccccc1,,C1CCC2=NCCCN2CC1,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(C)(C)OC(N)=O,,CN1CCCN2CCCN=C12,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[P](C1CCCCC1)(C1CCCCC1)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,c1ccc(Pc2ccccc2)cc1,,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)(C)[P](C(C)(C)C)(C(C)(C)C)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,1.907536506652832
Brc1cccnc1,Oc1ccccc1,,C1CCC2=NCCCN2CC1,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(N)CCc1ccccc1,,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,12.871050834655762
Brc1cccnc1,CC(C)(C)OC(N)=O,,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,7.401721000671387
Brc1cccnc1,Sc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Sc1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC(C)(C)[P](C(C)(C)C)(C(C)(C)C)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,O,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1N1CCOCC1)(C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.2507267892360687
Brc1cccnc1,CCOC(=O)CC(=O)OCC,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,c1ccc2[nH]ncc2c1,,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,3.5189616680145264
Brc1cccnc1,Oc1ccccc1,,C1CCC2=NCCCN2CC1,CC12CC3(C)OC(C)(CC(C)(O1)[P]3(c1ccccc1)->[Pd]1(<-[NH2]c3ccccc3-c3cccc[c]31)[O]S(C)(=O)=O)O2,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,c1ccc2[nH]ncc2c1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,COc1ccc(OC)c([P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(C)(C)OC(N)=O,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)[P](C(C)(C)C)(C(C)(C)C)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(N)CCc1ccccc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,14.066004753112793
Brc1cccnc1,NS(=O)(=O)c1ccccc1,,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,3.523232936859131
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,C1CCC2=NCCCN2CC1,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,O,C1CCC2=NCCCN2CC1,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,1.3191758394241333
Brc1cccnc1,c1ccc(Pc2ccccc2)cc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(N)CCc1ccccc1,,CN1CCCN2CCCN=C12,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.4204707145690918
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,CN1CCCN2CCCN=C12,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c1cccc2[P](c1ccccc1)(c1ccccc1)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,NC(=O)c1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC12CC3(C)OC(C)(CC(C)(O1)[P]3(c1ccccc1)->[Pd]1(<-[NH2]c3ccccc3-c3cccc[c]31)[O]S(C)(=O)=O)O2,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,NS(=O)(=O)c1ccccc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,N=C(N)Cc1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Oc1ccccc1,,CN1CCCN2CCCN=C12,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,OCCCc1ccccc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,c1ccc(Pc2ccccc2)cc1,,CN1CCCN2CCCN=C12,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,NS(=O)(=O)c1ccccc1,,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,4.7474565505981445
Brc1cccnc1,N=C(N)Cc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,OCCCc1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.3481898605823517
Brc1cccnc1,c1ccc2[nH]ncc2c1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,O,C1CCC2=NCCCN2CC1,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,5.6619744300842285
Brc1cccnc1,c1ccc(Pc2ccccc2)cc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Sc1ccccc1,,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,20.27193832397461
Brc1cccnc1,CCOC(=O)CC(=O)OCC,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,COc1ccc(OC)c([P](C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,1.4255733489990234
Brc1cccnc1,N=C(N)Cc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c1cccc2[P](c1ccccc1)(c1ccccc1)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,O,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,2.615649700164795
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,CN1CCCN2CCCN=C12,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,18.835481643676758
Brc1cccnc1,c1ccc2[nH]ncc2c1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Sc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,OCCCc1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,C1CCC2=NCCCN2CC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,N=C(N)Cc1ccccc1,,CN1CCCN2CCCN=C12,CC(C)(C)P(C1=CC=C[CH]1[Fe][CH]1C=CC=C1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,NS(=O)(=O)c1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)[P](C(C)(C)C)(C(C)(C)C)->[Pd]1([Cl])<-[NH2]c2ccccc2-c2cccc[c]21,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(C)(C)OC(N)=O,,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,1.1988515853881836
Brc1cccnc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,O,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,2.0851151943206787
Brc1cccnc1,Sc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,COc1ccc(OC)c([P](C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Oc1ccccc1,,CN(C)C(=NC(C)(C)C)N(C)C,CC12CC3(C)OC(C)(CC(C)(O1)[P]3(c1ccccc1)->[Pd]1(<-[NH2]c3ccccc3-c3cccc[c]31)[O]S(C)(=O)=O)O2,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,Sc1ccccc1,,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,NS(=O)(=O)c1ccccc1,,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)c(C(C)C)c1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,3.5452253818511963
Brc1cccnc1,Nc1ccc(-c2ccccc2)cn1,,CN1CCCN2CCCN=C12,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.295804500579834
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,C1CCC2=NCCCN2CC1,CC12CC3(C)OC(C)(CC(C)(O1)[P]3(c1ccccc1)->[Pd]1(<-[NH2]c3ccccc3-c3cccc[c]31)[O]S(C)(=O)=O)O2,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(N)CCc1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](c1ccccc1N1CCOCC1)(C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,CC(N)CCc1ccccc1,,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1[P](C(C)(C)C)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,6.774233341217041
Brc1cccnc1,NC(=O)c1ccccc1,,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C1=C([P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)[CH]([Fe][CH]2C=CC=C2)C=C1)P(C(C)(C)C)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,OCCCc1ccccc1,,CN(C)C(=NC(C)(C)C)N(C)C,CS(=O)(=O)[O][Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)<-[P](C1=CC=C[CH]1[Fe][CH]1C=CC=C1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
Brc1cccnc1,C#Cc1ccc(CCCC)cc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)[P](c1ccc(N)cc1)(C(C)(C)C)->[Pd]1(<-[NH2]c2ccccc2-c2cccc[c]21)[O]S(C)(=O)=O,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,10.016347885131836
Brc1cccnc1,CCOC(=O)/C=C/c1ccccc1,,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C1=C([P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(C)(=O)=O)[CH]([Fe][CH]2C=CC=C2)C=C1)P(C(C)(C)C)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,79200.0,0.0
