reactant-1,reactant-2,reagent-1,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,solvent-6,solvent-7,product,temperature_c,pressure_kpa,reaction_time_s,conditions_are_dynamic_value,yield_percent
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,21.290000915527344
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,46.400001525878906
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,75.0
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,52.31999969482422
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,6.710000038146973
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,60.470001220703125
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.979999542236328
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,93.69000244140625
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,28.670000076293945
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,8.079999923706055
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,38.709999084472656
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.470000267028809
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.569999694824219
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,24.969999313354492
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,88.56999969482422
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,44.0
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,77.2699966430664
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,,CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,22.899999618530273
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.989999771118164
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,12.779999732971191
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,,CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,63.779998779296875
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,29.030000686645508
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,22.5
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,13.100000381469727
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,46.08000183105469
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,84.87000274658203
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,66.25
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,97.25
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,54.36000061035156
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,31.280000686645508
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,3.5399999618530273
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,C1CCOC1,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,CCCCCC,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,42.349998474121094
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,17.239999771118164
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,27.969999313354492
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,12.15999984741211
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,47.130001068115234
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,77.33999633789062
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,36.06999969482422
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,92.05999755859375
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,21.020000457763672
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,10.729999542236328
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,26.969999313354492
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,21.739999771118164
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,1.600000023841858
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,33.220001220703125
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,,CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,84.47000122070312
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,50.560001373291016
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,27.389999389648438
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,33.25
