reactant-1,reactant-2,product,temperature_c,reaction_time_s,yield_percent
CCO[Si](OCC)(OCC)c1cccs1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3cccs3)ccc2c1,120.0,43200.0,50.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,Cc1ccccc1B(O)O,Cc1ccccc1-c1c2ccccc2cc2ccccc12,120.0,43200.0,94.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CCN(CC)C(=O)Oc1ccc(C)cc1,Cc1cccc(C)[c]1[Mg][Br],Cc1ccc(-c2c(C)cccc2C)cc1,25.0,216000.0,8.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,27.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,150.0,86400.0,33.0
CCN(CC)C(=O)Oc1ccccc1/C=C/c1ccccc1,OB(O)c1ccccc1,C(=C\c1ccccc1-c1ccccc1)/c1ccccc1,150.0,45000.0,93.0
CC(=O)Oc1ccc2ccccc2c1,COc1cc(OC)cc(B2OB(c3cc(OC)cc(OC)c3)OB(c3cc(OC)cc(OC)c3)O2)c1,COc1cc(OC)cc(-c2ccc3ccccc3c2)c1,110.0,43200.0,64.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,11.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,39.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,0.0
COc1ccc(-n2cccc2)cc1,Cn1cnc2ccccc21,Cn1c(-c2ccc(-n3cccc3)cc2)nc2ccccc21,90.0,57600.0,50.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc2ccccc2c1,150.0,86400.0,66.0
[Li][c]1ccc(C(C)(C)C)cc1,COc1ccc2ccccc2c1,CC(C)(C)c1ccc(-c2ccc3ccccc3c2)cc1,70.0,43200.0,95.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,0.0
CCO[Si](OCC)(OCC)c1ccccc1OC,CN(C)C(=O)Oc1ccc2ccccc2c1,COc1ccccc1-c1ccc2ccccc2c1,120.0,43200.0,61.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,46.0
CCN(CC)C(=O)Oc1ccc(C)cc1C,OB(O)c1ccccc1,Cc1ccc(-c2ccccc2)c(C)c1,150.0,45000.0,8.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,41.0
COc1ccc(C(C)=O)cc1,COc1ccc(OC(=O)C(C)(C)C)c2ccccc12,COc1ccc(C(=O)Cc2ccc(OC)c3ccccc23)cc1,150.0,86400.0,77.0
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,Cc1ccc(-c2ccccc2)cc1,160.0,72000.0,61.0
COc1ccccc1OC,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccccc2-c2ccc(C)cc2)cc1,100.0,43200.0,70.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,77.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
COCOc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,120.0,57600.0,92.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,3600.0,90.0
CC(C)(C)C(=O)Oc1ccc([N+](=O)[O-])c2ccccc12,O=C=O,O=C(O)c1ccc([N+](=O)[O-])c2ccccc12,80.0,172800.0,72.0
COc1ccccc1-c1ccccc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccccc2-c2ccccc2)cc1,100.0,54000.0,80.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,70.0
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccccc2)cc1,150.0,72000.0,70.0
C1COCCN1,CC(C)(C)C(=O)Oc1ccc(/C=C/c2ccccc2)cc1,C(=C\c1ccc(N2CCOCC2)cc1)/c1ccccc1,80.0,10800.0,87.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,25.0,86400.0,96.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,92.0
CC(C)(C)C(=O)Oc1ccc2cc(-c3ccccc3)ccc2c1,O=C=O,O=C(O)c1ccc2cc(-c3ccccc3)ccc2c1,80.0,172800.0,63.0
COc1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,90.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,38.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,29.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,0.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,13.0
COc1ccc(OC(=O)N(C)C)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,19.0
CC(C)(C)C(=O)Oc1ccc(OC(=O)C(C)(C)C)cc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccc(P(=O)(OC(C)C)OC(C)C)cc1,110.0,86400.0,51.0
[Br][Mg][c]1ccccc1,COc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,96.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,2.0
COC(=O)c1ccc(OC(=O)N(C)C)cc1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,COC(=O)c1ccc(-c2ccccc2)cc1,110.0,57600.0,78.0
CC(C)(C)C(=O)Oc1cccc2cc(O[Si](C)(C)C(C)(C)C)ccc12,O=C=O,CC(C)(C)[Si](C)(C)Oc1ccc2c(C(=O)O)cccc2c1,80.0,172800.0,66.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(C(=O)N(C(C)C)C(C)C)cc1,CC(C)N(C(=O)c1ccc(-c2ccccc2)cc1)C(C)C,70.0,86400.0,65.0
CCN(CC)C(=O)Oc1ccc2cc(C(=O)OC)ccc2c1,OB(O)c1ccccc1,COC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,130.0,86400.0,54.0
[Br][Mg][c]1cc2ccccc2c2ccccc12,c1ccc2c(c1)oc1ccccc12,Oc1ccccc1-c1ccccc1-c1cc2ccccc2c2ccccc12,80.0,7200.0,52.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,9.0
COc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,120.0,43200.0,69.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,150.0,600.0,78.0
COc1ccc2ccccc2c1,Cc1cc(C)c[c]([Mg][Br])c1,Cc1cc(C)cc(-c2ccc3ccccc3c2)c1,60.0,86400.0,96.0
COc1nc(OC)nc(Oc2ccc(C#N)cc2)n1,OB(O)c1ccccc1,N#Cc1ccc(-c2ccccc2)cc1,110.0,86400.0,86.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,56.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,9.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,43200.0,74.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,93.0
COc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,90.0,57600.0,34.0
CC(=O)C(C)(C)C,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)(C)C(=O)Cc1ccc2ccccc2c1,150.0,86400.0,55.0
COc1ccc2ccc(OC)cc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccc(-c4ccc(C)cc4)cc3c2)cc1,100.0,43200.0,83.0
COc1ccc(C)cc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(C)cc2)cc1,60.0,14400.0,97.0
CCOC(=O)c1ccc(OC(=O)N(CC)CC)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,CCOC(=O)c1ccc(-c2ccc(C)cc2)cc1,150.0,72000.0,66.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,73.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,90.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,6.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccnc1.[K+],c1cncc(-c2cccc3ccccc23)c1,110.0,3600.0,0.0
CCO[Si](OCC)(OCC)c1ccc(F)cc1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3ccc(F)cc3)ccc2c1,120.0,43200.0,69.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,1.0
CC(=O)c1cccnc1,CC(C)(C)C(=O)Oc1cccc2ccccc12,O=C(Cc1cccc2ccccc12)c1cccnc1,150.0,86400.0,57.0
CC(C)[Si](C)(C)Oc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,53.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1cccc(N(C)C)c1,CN(C)c1cccc(-c2ccccc2)c1,25.0,3600.0,96.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
COc1cc(OC)cc(OC)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cc(-c3ccc(C)cc3)cc(-c3ccc(C)cc3)c2)cc1,100.0,86400.0,46.0
CC(C)=[CH][Al]([CH2]C(C)C)[CH2]C(C)C,CCN(CC)C(=O)Oc1ccc2ccccc2c1,CC(C)=Cc1ccc2ccccc2c1,50.0,86400.0,88.0
[Br][Mg][c]1cccc2ccccc12,c1ccc2c(c1)oc1ccccc12,Oc1ccccc1-c1ccccc1-c1cccc2ccccc12,80.0,7200.0,61.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,160.0,43200.0,68.0
CCN(CC)C(=O)Oc1cccc2ccccc12,COc1ccc(B(O)O)cc1,COc1ccc(-c2cccc3ccccc23)cc1,110.0,86400.0,51.0
OB(O)c1ccccc1,CCN(CC)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,99.0
COc1cccc(C(F)(F)F)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,60.0,54000.0,61.0
C1COCCN1,CCN(CC)c1cccc(OC(=O)C(C)(C)C)c1,CCN(CC)c1cccc(N2CCOCC2)c1,80.0,10800.0,87.0
CC(C)(C)c1ccc(-n2cnc3ccccc32)cc1,COc1ccc2ccccc2c1,CC(C)(C)c1ccc(-n2c(-c3ccc4ccccc4c3)nc3ccccc32)cc1,90.0,57600.0,86.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1ccc(C)cc1,Cc1ccc(-c2ccccc2)cc1,25.0,3600.0,95.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,75.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccs1.[K+],c1csc(-c2cccc3ccccc23)c1,110.0,14400.0,26.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,25.0,86400.0,91.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,CC(C)(C)c1ccc(B(O)O)cc1,CC(C)(C)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,120.0,86400.0,49.0
CN(C)C(=O)Oc1ccc(N(C)C)cc1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CN(C)c1ccc(-c2ccccc2)cc1,110.0,57600.0,62.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,61.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1cccc(-c2ccc3ccccc3c2)c1,120.0,43200.0,83.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,94.0
COCOc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,69.0
CC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,CC(C)O[PH](=O)OC(C)C,CC(=O)c1ccc(P(=O)(OC(C)C)OC(C)C)cc1,100.0,86400.0,79.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1c(C)cccc1C,Cc1cccc(C)c1-c1ccccc1,110.0,86400.0,91.0
CC(=O)Oc1ccc2cc(OC(C)=O)ccc2c1,CCCCc1ccc(B2OB(c3ccc(CCCC)cc3)OB(c3ccc(CCCC)cc3)O2)cc1,CCCCc1ccc(-c2ccc3cc(-c4ccc(CCCC)cc4)ccc3c2)cc1,110.0,43200.0,56.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2cc(C(=O)OC(C)C)ccc2c1,CC(C)OC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,50.0,86400.0,98.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,38.0
COc1ccc2ccccc2c1,Cc1cccc[c]1[Mg][Br],Cc1ccccc1-c1ccc2ccccc2c1,60.0,14400.0,86.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,O=C=O,O=C(O)c1cccc2ccccc12,80.0,172800.0,58.0
CCO[Si](OCC)(OCC)c1ccc(OC)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,61.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,4.0
[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccc(OC)cc1,C[Si](C)(C)Oc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,57.0
COc1cccc2ccn(CCN(C)C)c12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccn(CCN(C)C)c23)cc1,80.0,54000.0,55.0
COc1ccc2cc(CCO[Si](C)(C)C(C)(C)C)ccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,CC(C)(C)[Si](C)(C)OCCc1ccc2cc(-c3ccccc3)ccc2c1,25.0,32400.0,67.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,93.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,50.0,86400.0,81.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,3.0
COc1ccc(C)cc1,Cc1cccc[c]1[Mg][Br],Cc1ccc(-c2ccccc2C)cc1,110.0,36000.0,91.0
CCC(C)(C)OC(=O)c1cn(C)cn1,CN(C)C(=O)Oc1ccc2ccccc2c1,CCC(C)(C)OC(=O)c1cn(C)c(-c2ccc3ccccc3c2)n1,110.0,129600.0,60.0
CCN(CC)C(=O)Oc1ccccc1OC,OB(O)c1ccccc1,COc1ccccc1-c1ccccc1,150.0,45000.0,36.0
COc1ccc(OC(=O)C(C)(C)C)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,58.0
[Br][Mg][c]1ccccc1,COc1ccc(C(O)c2ccccc2)cc1,OC(c1ccccc1)c1ccc(-c2ccccc2)cc1,80.0,54000.0,61.0
COc1ccc2cc(N3CCCCC3)ccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3cc(N4CCCCC4)ccc3c2)cc1,25.0,32400.0,51.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,41.0
OB(O)c1ccccc1,CC(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,75.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2cccc3ccccc23)cc1,120.0,86400.0,77.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,110.0,54000.0,4.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,21.0
CC(C)O[PH](=O)OC(C)C,COc1ccc(OC(=O)C(C)(C)C)cc1,COc1ccc(P(=O)(OC(C)C)OC(C)C)cc1,100.0,86400.0,92.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,90.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,38.0
CCN(CC)C(=O)Oc1ccc2c3ccccc3n(C)c2c1,Cc1cccc[c]1[Al]([CH2]C(C)C)[CH2]C(C)C,Cc1ccccc1-c1ccc2c3ccccc3n(C)c2c1,50.0,86400.0,94.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,100.0,32400.0,53.0
Cc1cccc(C)[c]1[Al]([CH2]C(C)C)[CH2]C(C)C,CCN(CC)C(=O)Oc1cccnc1,Cc1cccc(C)c1-c1cccnc1,70.0,86400.0,85.0
COc1ccc(-c2ccccc2)cc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,60.0,14400.0,66.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,0.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2ccccc2-c2ccccc2O)cc1,80.0,3600.0,8.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,9.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,80.0,86400.0,99.0
CC(C)(C)C(=O)Oc1ccccc1,c1ccc2ocnc2c1,c1ccc(-c2nc3ccccc3o2)cc1,120.0,43200.0,11.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,12.0
COc1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-n4c5ccccc5c5ccccc54)ccc3c2)cc1,60.0,14400.0,89.0
O=C(Oc1ccc2ccccc2c1)C12CC3CC(CC(C3)C1)C2,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,64.0
CCN(CC)C(=O)Oc1ccc(C)cc1,Cc1cccc[c]1[Mg][Br],Cc1ccc(-c2ccccc2C)cc1,25.0,25200.0,62.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,80.0,86400.0,69.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,54.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)(C)[PH](=O)c1ccccc1,CC(C)(C)P(=O)(c1ccccc1)c1ccccc1,100.0,86400.0,93.0
CC(C)(C)C(=O)Oc1ccc2cc(-c3cccc(F)c3)ccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2cc(-c3cccc(F)c3)ccc2c1,50.0,30600.0,85.0
COc1ccccn1,Cc1cc(C)[c]([Mg][Br])c(C)c1,Cc1cc(C)c(-c2ccccn2)c(C)c1,90.0,57600.0,63.0
[Br][Mg][c]1ccccc1,COc1ccc(C)cc1,Cc1ccc(-c2ccccc2)cc1,23.0,54000.0,92.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,90.0,57600.0,92.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1C,Cc1ccccc1-c1ccc2ccccc2c1,25.0,32400.0,64.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,42.0
COc1ccccc1C,[CH3][Mg][Br],Cc1ccccc1C,110.0,1200.0,71.0
COc1ccc2ccccc2c1,[Br][Mg][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,87.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,70.0,172800.0,6.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,23.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1cc2ccccc2c2ccccc12,c1ccc2c(c1)cc(-c1cc3ccccc3c3ccccc13)c1ccccc12,120.0,43200.0,59.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,COC(=O)c1c(OC(=O)N(C)C)ccc2ccccc12,COC(=O)c1c(-c2cccc(C)c2)ccc2ccccc12,120.0,43200.0,64.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1ccc(C)cc1,Cc1ccc(-c2ccccc2)cc1,25.0,9000.0,64.0
COc1ccc2ccc(OC(C)C)cc2c1,Cn1cnc2ccccc21,CC(C)Oc1ccc2ccc(-c3nc4ccccc4n3C)cc2c1,90.0,57600.0,46.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,44.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,12.0
CCN(CC)C(=O)Oc1ccccc1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccccc2)cc1,150.0,45000.0,58.0
CC(C)(C)C(=O)Oc1ccc(-c2ccccc2)cc1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,150.0,86400.0,63.0
CN(C)c1cccc2ccc(OC(=O)C(C)(C)C)cc12,O=C=O,CN(C)c1cccc2ccc(C(=O)O)cc12,80.0,172800.0,51.0
COc1ccc2ncccc2c1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc3ncccc3c2)cc1,120.0,43200.0,82.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,68.0
