artifact_id,old_path,object_type,size_bytes,sha256,disposition,artifact_class,origin,new_path,source_license_candidate_id,audited_license_id,audit_evidence_type,audit_evidence_ref,attribution_requirement,share_alike_requirement,redistribution_status_after_license_audit,release_allowlist_status,decision,rationale,license_text_path,next_gate
dataset-artifact-42579d3ff92cf96d54123f2a,processing,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing,provenance/artifact-inventory.csv#dataset-artifact-42579d3ff92cf96d54123f2a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-b2979f06b6fa9a1152c34e08,reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_svm.png,file,90042,daa116724d287aeb0a020f94da3dbce77c1b2581662fcf340fa6b90c3370b216,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-de3b4edafe95a71079e46376,reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_xgb.png,file,114274,4e58257a4ddf1de17bd02967bcde84a0528124717bbb621ff2eb1c603222c314,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/shields_yield_percent/pictures/scatter_rdkit2d_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f6c375674b9062f07364fb22,reports/derived/yonod/formal_configs/shields_yield_percent/report.html,file,3232358,3d46c3b04cea87cfad958a53d342e8b229ccdf9dfe39abd4ed0829515f0acf4d,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/shields_yield_percent/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/shields_yield_percent/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-2035667783d9a4feacf2853b,reports/derived/yonod/formal_configs/shields_yield_percent/report.md,file,8531,c7d79efbefa91cd22512996d17c9d2d91f983eed1ca02405c7edbd7d5939e185,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/shields_yield_percent/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/shields_yield_percent/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-a597faeea6f96e66324957c6,reports/derived/yonod/formal_configs/suzuki_yield_percent,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent,provenance/artifact-inventory.csv#dataset-artifact-a597faeea6f96e66324957c6,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-5ce6ccddd5b1940b46f5db48,reports/derived/yonod/formal_configs/suzuki_yield_percent/metrics_summary.csv,file,4440,f668ef66ed5c51ba975667c8b0d1b8aa0ca88aa47345d8c9327529f78571f1f8,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-a17482ce3bc35ba7b91c654a,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures,provenance/artifact-inventory.csv#dataset-artifact-a17482ce3bc35ba7b91c654a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-70ff80adaf1452b896795eb7,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_autogluon.png,file,82199,4b2acc0212d861b75f4ffe8efdefd26ddf7e339f1f73ae26522c2a6b57260619,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-625fee3f9644af1095a11225,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_rf.png,file,126671,8878afb07d6ea29ec20fe35ae1cdbe73a97ce3c58eb42bb6baeea25082a3a970,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-7e1966ba310fb8401a38795b,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_svm.png,file,131301,56e1a163e44245d512caf2e6b5f2bb640c32d3156f6f37936912453f1afa9e69,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-146a0d57d685a0e3e3b1890e,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_xgb.png,file,127388,24d3a778957fd176ee05d1e30a2f1cb9886c0d6696cf81179d212d64210c1862,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_drfp_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f002ad813f563949b0807d03,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_autogluon.png,file,120561,66b2ace1c613e91c4f34ddfc971b3d0db3839f968d9ff4980ccc976fafaba144,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-827e648806002660a74c1ab2,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_rf.png,file,196759,5dda3cbd102dc81701dfbea4001d0c35df636d593ee9d5d53e18ce7dbc22c5ca,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-b91138b4ee4986f88f3146d7,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_svm.png,file,36771,307f41f8aec969eb95aa066cd89d54af744a51733d0a23bc5c31d9e2b161505a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-eafef8d705ddac92e59cd234,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_xgb.png,file,188612,6fc8eadb221c3804dd7e0af666945ecb506551ac296d594575b66489ba93b9c6,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_fisd_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-ee2641b13dac3da9c4a820f2,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_autogluon.png,file,111256,f36f3c30e3a2d247dccd263fef27adb71bca98a2a4f405a7e86b9c76bf11b91d,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-9e23033736bf30dafc1612a3,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_rf.png,file,182056,51bccd08249351f859fc78d318f6cc68112d3c6390875a48e487e7a6674431f7,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-3bbb7343d901a52ca0d6e1f7,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_svm.png,file,167444,4b88bd48073e524f4954b964e49368494c3298a0d9245e798ddeee3710b501bd,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f4310d9805e353d34b7e1669,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_xgb.png,file,131312,ac603b0d583c7f7fc0ffdba7ccc41f59fac57a15bba500295c62ce9c0e5cdfe0,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maccs_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-6c54968ec2ea8dd4789cd468,reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maf_autogluon.png,file,113824,9406d067488c00dec652330cdde77e5e78fb4fbe6176f532ce1f7ff07d45d5c6,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maf_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/formal_configs/suzuki_yield_percent/pictures/scatter_maf_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
